pdb_id,ligand_id,ligand_name,ligand_smiles,resolution,protein_species,binding_site_region,s1_occupancy,s2_s4_occupancy,solvent_front_exit_vector,key_residue_contacts,water_mediated_contacts,pose_quality_notes,source_url,doi
7V12,OR0,"5-[1-[(1~{R})-1-[5-[3-chloranyl-2-fluoranyl-6-(1,2,3,4-tetrazol-1-yl)phenyl]-1-oxidanyl-pyridin-2-yl]-2-cyclopropyl-ethyl]pyrazol-4-yl]-6-fluoranyl-pyridin-2-amine",c1cc([n+](cc1c2c(ccc(c2F)Cl)n3cnnn3)[O-])[C@@H](CC4CC4)n5cc(cn5)c6ccc(nc6F)N,1.631,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/7V12,10.1021/acs.jmedchem.2c00442
7V12,CIT,CITRIC ACID,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.631,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/7V12,10.1021/acs.jmedchem.2c00442
7V13,CIT,CITRIC ACID,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.589,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/7V13,10.1021/acs.jmedchem.2c00442
7V13,ORF,"3-chloranyl-4-[1-[(1~{R})-1-[5-[3-chloranyl-2-fluoranyl-6-(1,2,3,4-tetrazol-1-yl)phenyl]-1-oxidanyl-pyridin-2-yl]-2-cyclopropyl-ethyl]pyrazol-4-yl]-5-fluoranyl-pyridine",c1cc([n+](cc1c2c(ccc(c2F)Cl)n3cnnn3)[O-])[C@@H](CC4CC4)n5cc(cn5)c6c(cncc6Cl)F,1.589,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/7V13,10.1021/acs.jmedchem.2c00442
7V14,CIT,CITRIC ACID,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.697,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/7V14,10.1021/acs.jmedchem.2c00442
7V14,ORU,"5-[1-[(1~{R})-1-[5-[3-chloranyl-2-fluoranyl-6-(1,2,3,4-tetrazol-1-yl)phenyl]-1-oxidanyl-pyridin-2-yl]-2-cyclopropyl-ethyl]pyrazol-4-yl]-1,3-thiazole",c1cc([n+](cc1c2c(ccc(c2F)Cl)n3cnnn3)[O-])[C@@H](CC4CC4)n5cc(cn5)c6cncs6,1.697,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/7V14,10.1021/acs.jmedchem.2c00442
7V15,CIT,CITRIC ACID,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.679,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/7V15,10.1021/acs.jmedchem.2c00442
7V15,OSX,"5-[1-[(1~{R})-1-[5-[3-chloranyl-2-fluoranyl-6-(1,2,3,4-tetrazol-1-yl)phenyl]-1-oxidanyl-pyridin-2-yl]-2-cyclopropyl-ethyl]pyrazol-4-yl]-4-methyl-1,3-thiazole",Cc1c(scn1)c2cnn(c2)[C@H](CC3CC3)c4ccc(c[n+]4[O-])c5c(ccc(c5F)Cl)n6cnnn6,1.679,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/7V15,10.1021/acs.jmedchem.2c00442
7V16,CIT,CITRIC ACID,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.505,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/7V16,10.1021/acs.jmedchem.2c00442
7V16,OT7,"5-[3-chloranyl-2-fluoranyl-6-(1,2,3,4-tetrazol-1-yl)phenyl]-2-[(1~{R})-2-cyclopropyl-1-[4-(2-methylpyrazol-3-yl)pyrazol-1-yl]ethyl]-1-oxidanyl-pyridine",Cn1c(ccn1)c2cnn(c2)[C@H](CC3CC3)c4ccc(c[n+]4[O-])c5c(ccc(c5F)Cl)n6cnnn6,1.505,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/7V16,10.1021/acs.jmedchem.2c00442
7V17,CIT,CITRIC ACID,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.522,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/7V17,10.1021/acs.jmedchem.2c00442
7V17,OTL,"5-[3-chloranyl-2-fluoranyl-6-(1,2,3,4-tetrazol-1-yl)phenyl]-2-[(1~{R})-2-cyclopropyl-1-[4-(3-methylimidazol-4-yl)pyrazol-1-yl]ethyl]-1-oxidanyl-pyridine",Cn1cncc1c2cnn(c2)[C@H](CC3CC3)c4ccc(c[n+]4[O-])c5c(ccc(c5F)Cl)n6cnnn6,1.522,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/7V17,10.1021/acs.jmedchem.2c00442
7V18,CIT,CITRIC ACID,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.732,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/7V18,10.1021/acs.jmedchem.2c00442
7V18,OTX,"2-[(1~{R})-3-[bis(fluoranyl)methoxy]-1-[4-(3-methyl-1,2,3-triazol-4-yl)pyrazol-1-yl]propyl]-5-[3-chloranyl-6-(4-chloranyl-1,2,3-triazol-1-yl)-2-fluoranyl-phenyl]-1-oxidanyl-pyridine",Cn1c(cnn1)c2cnn(c2)[C@H](CCOC(F)F)c3ccc(c[n+]3[O-])c4c(ccc(c4F)Cl)n5cc(nn5)Cl,1.732,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/7V18,10.1021/acs.jmedchem.2c00442
8BO3,QV3,"4-[[(2~{S})-2-[4-[5-chloranyl-2-[4-(trifluoromethyl)-1,2,3-triazol-1-yl]phenyl]-5-methoxy-2-oxidanylidene-pyridin-1-yl]butanoyl]amino]-2-fluoranyl-benzamide",CC[C@@H](C(=O)Nc1ccc(c(c1)F)C(=O)N)N2C=C(C(=CC2=O)c3cc(ccc3n4cc(nn4)C(F)(F)F)Cl)OC,1.841,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/8BO3,10.1021/acs.jmedchem.3c00795
8BO3,CIT,CITRIC ACID,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.841,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/8BO3,10.1021/acs.jmedchem.3c00795
8BO4,GOL,GLYCEROL,C(C(CO)O)O,1.75,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/8BO4,10.1021/acs.jmedchem.3c00795
8BO4,QVI,"4-(aminomethyl)-~{N}-[(2~{S})-1-oxidanylidene-3-phenyl-1-[[4-(1~{H}-1,2,3,4-tetrazol-5-yl)phenyl]amino]propan-2-yl]cyclohexane-1-carboxamide",c1ccc(cc1)C[C@@H](C(=O)Nc2ccc(cc2)c3[nH]nnn3)NC(=O)C4CCC(CC4)CN,1.75,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/8BO4,10.1021/acs.jmedchem.3c00795
8BO5,QVO,"2-[4-(3-chlorophenyl)-2,5-bis(oxidanylidene)pyrrolo[3,4-b]pyridin-1-yl]-~{N}-[4-(1~{H}-1,2,3,4-tetrazol-5-yl)phenyl]ethanamide",c1cc(cc(c1)Cl)C2=CC(=O)N(C3=C2C(=O)N=C3)CC(=O)Nc4ccc(cc4)c5[nH]nnn5,1.7,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/8BO5,10.1021/acs.jmedchem.3c00795
8BO5,CIT,CITRIC ACID,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.7,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/8BO5,10.1021/acs.jmedchem.3c00795
8BO5,GOL,GLYCEROL,C(C(CO)O)O,1.7,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/8BO5,10.1021/acs.jmedchem.3c00795
8BO6,QW0,"(~{E})-~{N}-[[5-(3-azanyl-1~{H}-indazol-6-yl)-4-chloranyl-1~{H}-imidazol-2-yl]methyl]-3-[5-chloranyl-2-(1,2,3,4-tetrazol-1-yl)phenyl]prop-2-enamide",c1cc2c(cc1c3c(nc([nH]3)CNC(=O)/C=C/c4cc(ccc4n5cnnn5)Cl)Cl)[nH]nc2N,1.25,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/8BO6,10.1021/acs.jmedchem.3c00795
8BO6,CIT,CITRIC ACID,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.25,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/8BO6,10.1021/acs.jmedchem.3c00795
8BO6,GOL,GLYCEROL,C(C(CO)O)O,1.25,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/8BO6,10.1021/acs.jmedchem.3c00795
8BO7,QW6,"4-[[(2~{S})-2-[4-(5-chloranyl-2-cyano-phenyl)-3-methoxy-6-oxidanylidene-2,5-dihydropyridin-1-yl]-3-[(2~{S})-oxan-2-yl]propanoyl]amino]benzoic acid",COC1=C(CC(=O)N(C1)[C@@H](C[C@@H]2CCCCO2)C(=O)Nc3ccc(cc3)C(=O)O)c4cc(ccc4C#N)Cl,1.25,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/8BO7,10.1021/acs.jmedchem.3c00795
8BO7,CIT,CITRIC ACID,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.25,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/8BO7,10.1021/acs.jmedchem.3c00795
8BO7,TRS,"2-AMINO-2-HYDROXYMETHYL-PROPANE-1,3-DIOL",C(C(CO)(CO)[NH3+])O,1.25,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/8BO7,10.1021/acs.jmedchem.3c00795
